EmployeeCode,NoOfDays,StartDate,EndDate,LeaveTypeCode,LeaveTypeName
187170,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
187171,,,,,
187172,,,,,
187173,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187174,,,,,
187175,0.5,2024-12-26,2024-12-26,13.0,No Pay Leave
187176,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
187177,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187178,,,,,
187179,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187180,,,,,
187182,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
187183,,,,,
187184,,,,,
187185,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187186,,,,,
187187,,,,,
187189,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
187190,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
187192,,,,,
187193,,,,,
187194,,,,,
187195,,,,,
187196,,,,,
187197,1.0,2025-01-10,2025-01-10,3.0,H-Apparel Special Leave
187197,1.0,2025-01-09,2025-01-09,3.0,H-Apparel Special Leave
187198,,,,,
187199,,,,,
187201,,,,,
187202,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187203,,,,,
187204,,,,,
187205,,,,,
187206,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187206,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187206,1.0,2025-01-21,2025-01-21,16.0,Unauthorized leave 
187206,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187206,1.0,2024-12-21,2024-12-21,16.0,Unauthorized leave 
187207,,,,,
187208,,,,,
187209,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
187211,,,,,
187212,,,,,
187213,,,,,
187214,,,,,
187216,,,,,
187218,,,,,
187219,,,,,
187220,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
187220,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187221,,,,,
187222,,,,,
187223,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187223,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187224,,,,,
187225,,,,,
187226,,,,,
187227,,,,,
187228,,,,,
187229,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187229,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187229,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
187230,,,,,
187231,,,,,
187232,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187232,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
187233,,,,,
187234,,,,,
187235,,,,,
187236,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187237,,,,,
187239,,,,,
187240,,,,,
187241,,,,,
187243,,,,,
187244,,,,,
187245,,,,,
187247,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187249,,,,,
187250,,,,,
187251,,,,,
187252,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187253,,,,,
187254,,,,,
187255,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187255,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
187256,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187257,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187258,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187259,,,,,
187260,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187261,84.0,2024-12-06,2025-03-21,5.0,Maternity Leave
187262,,,,,
187263,,,,,
187264,,,,,
187265,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187266,,,,,
187267,0.5,2024-12-31,2024-12-31,1.0,Annual Leave
187268,,,,,
187269,,,,,
187270,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
187270,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187271,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187273,,,,,
187274,,,,,
187277,,,,,
187278,,,,,
187279,,,,,
187280,,,,,
187281,,,,,
187283,,,,,
187284,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187284,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
187286,,,,,
187287,,,,,
187289,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187289,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
187290,,,,,
187291,,,,,
187292,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187292,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187293,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
187294,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
187294,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187295,,,,,
187296,,,,,
187297,,,,,
187298,,,,,
187299,,,,,
187300,,,,,
187301,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
187304,,,,,
187305,,,,,
187307,,,,,
187308,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187308,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187309,,,,,
187310,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
187310,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
187310,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187311,,,,,
187312,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187313,,,,,
187314,,,,,
187315,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
187316,,,,,
187317,,,,,
187318,,,,,
187319,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
187320,,,,,
187321,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
187322,,,,,
187323,,,,,
187324,,,,,
187326,,,,,
187327,,,,,
187328,,,,,
187329,,,,,
187330,,,,,
187331,,,,,
187333,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
187333,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187333,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187333,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187333,1.0,2024-12-23,2024-12-23,13.0,No Pay Leave
187335,,,,,
187336,,,,,
187337,,,,,
187338,,,,,
187339,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187340,,,,,
187341,,,,,
187342,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187343,,,,,
187344,,,,,
187345,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
187345,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
187345,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187345,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
187345,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
187346,,,,,
187347,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187348,,,,,
187349,,,,,
187351,4.0,2025-01-07,2025-01-10,1.0,Annual Leave
187351,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187351,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187351,0.5,2024-12-31,2024-12-31,13.0,No Pay Leave
187352,,,,,
187354,,,,,
187356,,,,,
187357,,,,,
187360,,,,,
187361,,,,,
187362,,,,,
187363,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187364,,,,,
187365,,,,,
187366,,,,,
187367,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187368,,,,,
187369,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
187369,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
187369,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187369,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
187369,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187370,,,,,
187371,,,,,
187372,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187373,,,,,
187374,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
187376,,,,,
187378,,,,,
187379,,,,,
187381,,,,,
187382,,,,,
187383,,,,,
187384,,,,,
187385,,,,,
187386,,,,,
187387,,,,,
187388,,,,,
187389,,,,,
187390,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187391,,,,,
187394,,,,,
187395,,,,,
187396,,,,,
187397,,,,,
187398,,,,,
187399,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
187400,,,,,
187401,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187402,,,,,
187403,,,,,
187404,,,,,
187405,,,,,
187406,,,,,
187407,,,,,
187409,,,,,
187410,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187412,,,,,
187413,,,,,
187414,,,,,
187415,,,,,
187417,,,,,
187419,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187420,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187420,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187421,,,,,
187423,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187424,,,,,
187426,,,,,
187427,,,,,
187428,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187428,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187428,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
187428,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
187428,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187428,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187428,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187428,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187428,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187429,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187429,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187429,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
187430,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187431,,,,,
187432,,,,,
187433,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
187433,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187434,,,,,
187435,,,,,
187436,,,,,
187437,,,,,
187439,,,,,
187440,,,,,
187441,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187442,,,,,
187443,,,,,
187444,,,,,
187445,,,,,
187446,,,,,
187447,,,,,
187448,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187449,,,,,
187450,,,,,
187451,,,,,
187452,,,,,
187453,,,,,
187454,,,,,
187455,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187457,,,,,
187458,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187459,,,,,
187460,,,,,
187461,84.0,2024-12-01,2025-03-17,5.0,Maternity Leave
187463,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187463,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187464,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187464,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187464,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
187464,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
187464,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187465,,,,,
187466,,,,,
187467,,,,,
187468,,,,,
187469,,,,,
187471,,,,,
187473,,,,,
187475,1.0,2025-01-09,2025-01-09,3.0,H-Apparel Special Leave
187475,1.0,2025-01-10,2025-01-10,3.0,H-Apparel Special Leave
187476,,,,,
187477,,,,,
187479,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187480,3.0,2025-01-15,2025-01-17,1.0,Annual Leave
187480,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
187481,,,,,
187483,,,,,
187485,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
187487,,,,,
187489,,,,,
187490,,,,,
187491,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187492,,,,,
187493,,,,,
187494,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187495,,,,,
187496,,,,,
187497,,,,,
187498,,,,,
187499,,,,,
187500,,,,,
187501,,,,,
187502,,,,,
187503,,,,,
187504,,,,,
187505,,,,,
187506,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187507,,,,,
187508,,,,,
187509,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187509,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
187509,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187511,,,,,
187512,,,,,
187513,,,,,
187514,,,,,
187516,,,,,
187517,0.5,2025-01-07,2025-01-07,1.0,Annual Leave
187517,0.5,2025-01-20,2025-01-20,1.0,Annual Leave
187517,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
187518,,,,,
187519,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
187519,1.0,2025-01-11,2025-01-11,16.0,Unauthorized leave 
187519,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
187519,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187519,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187519,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
187519,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187519,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187519,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187519,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
187519,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187519,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
187519,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187519,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187519,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187519,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187519,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
187519,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187519,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
187519,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
187520,,,,,
187521,,,,,
187522,,,,,
187523,,,,,
187524,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187525,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
187525,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
187525,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187525,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187527,,,,,
187528,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
187528,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
187528,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
187528,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
187528,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187528,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187528,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187528,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187528,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187528,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187529,,,,,
187530,,,,,
187532,,,,,
187533,,,,,
187534,,,,,
187535,,,,,
187536,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187536,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
187536,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187536,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187536,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187536,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187536,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187536,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187536,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187536,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187536,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187536,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
187538,,,,,
187540,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187541,,,,,
187542,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187543,1.0,2025-01-09,2025-01-09,3.0,H-Apparel Special Leave
187543,1.0,2025-01-10,2025-01-10,3.0,H-Apparel Special Leave
187543,1.0,2025-01-15,2025-01-15,3.0,H-Apparel Special Leave
187543,1.0,2025-01-16,2025-01-16,3.0,H-Apparel Special Leave
187543,1.0,2025-01-17,2025-01-17,3.0,H-Apparel Special Leave
187544,,,,,
187545,,,,,
187546,,,,,
187547,,,,,
187548,,,,,
187549,0.5,2024-12-30,2024-12-30,1.0,Annual Leave
187549,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
187550,,,,,
187552,,,,,
187553,,,,,
187554,,,,,
187556,,,,,
187557,,,,,
187558,,,,,
187559,,,,,
187560,,,,,
187561,,,,,
187562,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187563,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187563,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187564,,,,,
187565,,,,,
187566,1.0,2024-12-24,2024-12-24,7.0,Day Off Leave
187566,1.0,2024-12-31,2024-12-31,7.0,Day Off Leave
187567,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
187567,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187569,,,,,
187570,,,,,
187571,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187572,,,,,
187573,,,,,
187574,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
187575,,,,,
187577,,,,,
187578,,,,,
187579,,,,,
187580,,,,,
187581,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
187581,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
187582,,,,,
187584,,,,,
187585,,,,,
187586,,,,,
187587,1.0,2024-12-31,2024-12-31,1.0,Annual Leave
187589,,,,,
187590,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
187591,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187592,0.5,2024-12-31,2024-12-31,13.0,No Pay Leave
187593,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187593,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187595,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187596,,,,,
187597,,,,,
187598,,,,,
187600,,,,,
187601,,,,,
187604,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187605,,,,,
187607,,,,,
187610,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187610,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
187610,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187610,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
187610,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
187610,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187610,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
187610,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187611,,,,,
187612,,,,,
187613,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187615,,,,,
187616,,,,,
187617,,,,,
187618,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
187619,1.0,2025-01-10,2025-01-10,16.0,Unauthorized leave 
187620,,,,,
187621,,,,,
187622,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
187622,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187622,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
187623,,,,,
187624,,,,,
187625,,,,,
187626,,,,,
187627,,,,,
187629,,,,,
187630,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187630,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187630,1.0,2025-01-17,2025-01-17,1.0,Annual Leave
187630,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187631,,,,,
187632,,,,,
187633,,,,,
187634,,,,,
187635,,,,,
187636,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187637,,,,,
187638,1.0,2025-01-08,2025-01-08,1.0,Annual Leave
187638,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187639,,,,,
187640,,,,,
187641,,,,,
187642,,,,,
187643,,,,,
187644,,,,,
187645,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
187645,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
187646,1.0,2025-01-07,2025-01-07,16.0,Unauthorized leave 
187646,1.0,2025-01-08,2025-01-08,16.0,Unauthorized leave 
187646,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187647,,,,,
187648,,,,,
187650,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187651,,,,,
187652,,,,,
187653,,,,,
187654,,,,,
187655,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187656,,,,,
187657,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187658,,,,,
187659,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187659,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187660,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187660,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
187661,,,,,
187662,,,,,
187663,,,,,
187664,,,,,
187666,,,,,
187669,,,,,
187670,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187671,,,,,
187672,,,,,
187673,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187673,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
187673,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187673,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187673,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187673,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187674,,,,,
187677,,,,,
187678,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
187679,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187680,,,,,
187682,,,,,
187683,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187683,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187683,2.0,2025-01-15,2025-01-16,13.0,No Pay Leave
187683,1.0,2025-01-10,2025-01-10,1.0,Annual Leave
187683,1.0,2025-01-09,2025-01-09,1.0,Annual Leave
187683,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187684,,,,,
187685,0.5,2025-01-08,2025-01-08,1.0,Annual Leave
187685,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187686,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187687,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187687,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187688,,,,,
187689,,,,,
187690,,,,,
187691,,,,,
187694,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187695,,,,,
187697,,,,,
187699,1.0,2024-12-30,2024-12-30,1.0,Annual Leave
187699,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187700,,,,,
187702,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
187702,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187703,,,,,
187707,,,,,
187709,,,,,
187710,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187710,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187710,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187710,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
187710,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187710,1.0,2025-01-18,2025-01-18,16.0,Unauthorized leave 
187711,,,,,
187712,,,,,
187714,,,,,
187715,,,,,
187716,,,,,
187717,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187718,,,,,
187719,,,,,
187720,,,,,
187721,,,,,
187722,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187724,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187725,,,,,
187726,1.0,2024-12-27,2024-12-27,13.0,No Pay Leave
187727,,,,,
187728,,,,,
187729,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187729,1.0,2024-12-26,2024-12-26,13.0,No Pay Leave
187729,1.0,2025-01-20,2025-01-20,1.0,Annual Leave
187730,,,,,
187731,,,,,
187732,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187732,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187734,1.0,2025-01-15,2025-01-15,1.0,Annual Leave
187734,1.0,2025-01-20,2025-01-20,16.0,Unauthorized leave 
187734,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187735,,,,,
187736,,,,,
187737,1.0,2025-01-15,2025-01-15,16.0,Unauthorized leave 
187738,,,,,
187739,1.0,2024-12-27,2024-12-27,1.0,Annual Leave
187739,1.0,2024-12-26,2024-12-26,1.0,Annual Leave
187740,,,,,
187742,,,,,
187744,,,,,
187745,,,,,
187746,,,,,
187747,,,,,
187748,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187749,1.0,2025-01-16,2025-01-16,1.0,Annual Leave
187750,,,,,
187752,1.0,2025-01-15,2025-01-15,13.0,No Pay Leave
187752,1.0,2024-12-24,2024-12-24,16.0,Unauthorized leave 
187752,1.0,2024-12-23,2024-12-23,16.0,Unauthorized leave 
187754,,,,,
187755,,,,,
187756,1.0,2025-01-16,2025-01-16,16.0,Unauthorized leave 
187756,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187757,,,,,
187758,1.0,2025-01-09,2025-01-09,16.0,Unauthorized leave 
187759,0.5,2025-01-16,2025-01-16,1.0,Annual Leave
187760,,,,,
187761,,,,,
187762,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187763,1.0,2024-12-30,2024-12-30,13.0,No Pay Leave
187764,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
187766,,,,,
187768,,,,,
187770,,,,,
187771,,,,,
187772,1.0,2024-12-24,2024-12-24,1.0,Annual Leave
187775,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187775,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187776,1.0,2024-12-31,2024-12-31,13.0,No Pay Leave
187777,,,,,
187778,,,,,
187779,,,,,
187780,,,,,
187781,,,,,
187783,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187783,0.5,2024-12-27,2024-12-27,1.0,Annual Leave
187784,,,,,
187785,,,,,
187786,,,,,
187787,,,,,
187788,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187789,1.0,2025-01-04,2025-01-04,16.0,Unauthorized leave 
187789,1.0,2024-12-27,2024-12-27,16.0,Unauthorized leave 
187789,1.0,2024-12-26,2024-12-26,16.0,Unauthorized leave 
187789,1.0,2024-12-30,2024-12-30,16.0,Unauthorized leave 
187789,1.0,2024-12-31,2024-12-31,16.0,Unauthorized leave 
187789,1.0,2025-01-01,2025-01-01,16.0,Unauthorized leave 
187789,1.0,2025-01-02,2025-01-02,16.0,Unauthorized leave 
187789,1.0,2025-01-03,2025-01-03,16.0,Unauthorized leave 
187789,1.0,2025-01-17,2025-01-17,16.0,Unauthorized leave 
187790,,,,,
187791,,,,,
187792,1.0,2025-01-06,2025-01-06,16.0,Unauthorized leave 
187793,,,,,
187795,1.0,2025-01-07,2025-01-07,1.0,Annual Leave
187795,1.0,2025-01-01,2025-01-01,1.0,Annual Leave
187795,1.0,2025-01-03,2025-01-03,1.0,Annual Leave
187795,1.0,2025-01-02,2025-01-02,1.0,Annual Leave
187795,1.0,2025-01-06,2025-01-06,1.0,Annual Leave
187795,1.0,2024-12-24,2024-12-24,13.0,No Pay Leave
